user_id,poi_id,timestamp,unix_timestamp,category,user_idx,poi_idx
30,poi_134,2024-01-02 21:32:24,1704211344.0,Sports,29,40
30,poi_228,2024-01-05 12:43:27,1704438807.0,Entertainment,29,144
30,poi_70,2024-01-12 08:54:13,1705029853.0,Restaurant,29,468
30,poi_197,2024-01-14 13:34:18,1705219458.0,Sports,29,109
30,poi_499,2024-01-14 14:47:08,1705223828.0,Restaurant,29,444
30,poi_7,2024-01-18 03:16:54,1705528014.0,Other,29,467
30,poi_491,2024-01-19 12:53:02,1705648982.0,Entertainment,29,436
30,poi_180,2024-01-21 07:26:25,1705802185.0,Restaurant,29,91
30,poi_329,2024-01-22 11:18:41,1705902521.0,Office,29,256
31,poi_471,2024-01-01 20:03:39,1704119619.0,Home,30,414
31,poi_355,2024-01-07 22:26:21,1704646581.0,Other,30,285
31,poi_97,2024-01-18 16:24:10,1705575250.0,Office,30,497
31,poi_392,2024-01-19 13:37:23,1705651643.0,Sports,30,326
31,poi_230,2024-01-23 20:24:59,1706021699.0,Other,30,147
31,poi_442,2024-01-24 02:42:41,1706044361.0,Entertainment,30,382
32,poi_0,2024-01-01 19:23:55,1704117235.0,Sports,31,0
32,poi_298,2024-01-07 15:44:47,1704622487.0,Transport,31,221
32,poi_407,2024-01-08 06:23:20,1704675200.0,Other,31,343
32,poi_327,2024-01-08 13:24:40,1704700480.0,Home,31,254
32,poi_34,2024-01-13 22:58:00,1705166880.0,Healthcare,31,268
32,poi_90,2024-01-14 06:15:19,1705193119.0,Sports,31,490
32,poi_297,2024-01-15 06:22:06,1705279926.0,Transport,31,220
32,poi_259,2024-01-16 20:15:06,1705416306.0,Transport,31,178
32,poi_402,2024-01-21 05:04:42,1705793682.0,Entertainment,31,338
33,poi_494,2024-01-05 18:26:13,1704459373.0,Education,32,439
33,poi_279,2024-01-05 18:26:38,1704459398.0,Shopping,32,200
33,poi_263,2024-01-06 07:39:27,1704506967.0,Sports,32,183
33,poi_241,2024-01-08 06:39:18,1704676158.0,Other,32,159
33,poi_101,2024-01-11 19:01:18,1704979878.0,Restaurant,32,4
33,poi_175,2024-01-13 12:12:16,1705128136.0,Shopping,32,85
33,poi_227,2024-01-20 23:50:21,1705774821.0,Office,32,143
33,poi_123,2024-01-21 06:34:34,1705799074.0,Home,32,28
33,poi_18,2024-01-27 03:57:11,1706308031.0,Education,32,90
34,poi_161,2024-01-05 22:15:16,1704473116.0,Restaurant,33,70
34,poi_494,2024-01-18 13:17:33,1705564053.0,Education,33,439
34,poi_86,2024-01-21 01:45:39,1705781739.0,Shopping,33,485
34,poi_249,2024-01-21 20:29:58,1705849198.0,Home,33,167
34,poi_1,2024-01-22 15:54:08,1705919048.0,Office,33,1
34,poi_486,2024-01-22 16:20:04,1705920604.0,Transport,33,430
34,poi_105,2024-01-24 05:12:59,1706053379.0,Education,33,8
34,poi_368,2024-01-29 16:25:00,1706525700.0,Entertainment,33,299
35,poi_310,2024-01-03 01:47:23,1704226643.0,Restaurant,34,236
35,poi_386,2024-01-10 11:20:08,1704865808.0,Healthcare,34,319
35,poi_100,2024-01-10 14:54:17,1704878657.0,Office,34,3
35,poi_33,2024-01-10 23:41:05,1704910265.0,Entertainment,34,257
35,poi_89,2024-01-11 10:35:40,1704949540.0,Home,34,488
35,poi_473,2024-01-11 21:45:02,1704989702.0,Office,34,416
35,poi_265,2024-01-13 06:03:15,1705105995.0,Office,34,185
35,poi_462,2024-01-21 22:49:31,1705857571.0,Education,34,404
35,poi_409,2024-01-26 22:09:36,1706287176.0,Office,34,345
35,poi_412,2024-01-30 13:49:01,1706602741.0,Entertainment,34,349
36,poi_495,2024-01-09 11:38:02,1704780482.0,Home,35,440
36,poi_210,2024-01-14 02:32:04,1705179724.0,Transport,35,125
36,poi_281,2024-01-19 20:52:24,1705677744.0,Home,35,203
36,poi_86,2024-01-25 06:37:50,1706144870.0,Shopping,35,485
36,poi_106,2024-01-25 19:34:16,1706191456.0,Education,35,9
36,poi_392,2024-01-25 23:24:18,1706205258.0,Sports,35,326
36,poi_428,2024-01-27 00:19:35,1706294975.0,Office,35,366
36,poi_187,2024-01-29 02:16:31,1706474791.0,Shopping,35,98
37,poi_344,2024-01-11 00:07:45,1704911865.0,Home,36,273
37,poi_453,2024-01-11 20:30:41,1704985241.0,Other,36,394
37,poi_160,2024-01-15 02:19:57,1705265397.0,Office,36,69
37,poi_138,2024-01-20 02:34:42,1705698282.0,Healthcare,36,44
37,poi_96,2024-01-27 02:58:13,1706304493.0,Transport,36,496
38,poi_68,2024-01-04 23:21:15,1704390675.0,Home,37,465
38,poi_59,2024-01-06 13:16:49,1704527209.0,Other,37,455
38,poi_485,2024-01-07 05:05:58,1704584158.0,Healthcare,37,429
38,poi_27,2024-01-10 00:00:35,1704825035.0,Education,37,190
38,poi_68,2024-01-12 03:04:14,1705008854.0,Home,37,465
38,poi_54,2024-01-13 21:21:04,1705161064.0,Transport,37,450
38,poi_351,2024-01-15 19:14:50,1705326290.0,Home,37,281
38,poi_284,2024-01-17 00:44:09,1705432449.0,Entertainment,37,206
38,poi_346,2024-01-17 02:09:39,1705437579.0,Shopping,37,275
38,poi_37,2024-01-27 15:47:55,1706350675.0,Restaurant,37,301
39,poi_272,2024-01-03 12:46:51,1704266211.0,Home,38,193
39,poi_97,2024-01-03 19:25:20,1704290120.0,Office,38,497
39,poi_263,2024-01-04 03:14:15,1704318255.0,Sports,38,183
39,poi_181,2024-01-15 23:18:40,1705340920.0,Shopping,38,92
39,poi_249,2024-01-22 23:25:13,1705946113.0,Home,38,167
39,poi_177,2024-01-29 13:19:04,1706514544.0,Healthcare,38,87
39,poi_58,2024-01-29 19:27:50,1706536670.0,Other,38,454
40,poi_195,2024-01-02 21:30:34,1704211234.0,Office,39,107
40,poi_452,2024-01-05 13:17:03,1704440823.0,Entertainment,39,393
40,poi_483,2024-01-06 21:21:47,1704556307.0,Other,39,427
40,poi_104,2024-01-09 21:17:56,1704815276.0,Healthcare,39,7
40,poi_376,2024-01-12 21:15:23,1705074323.0,Shopping,39,308
40,poi_295,2024-01-24 12:03:14,1706077994.0,Other,39,218
41,poi_353,2024-01-01 13:33:58,1704096238.0,Healthcare,40,283
41,poi_364,2024-01-01 21:19:17,1704124157.0,Healthcare,40,295
41,poi_485,2024-01-06 18:25:42,1704545742.0,Healthcare,40,429
41,poi_30,2024-01-12 01:56:37,1705004797.0,Transport,40,224
41,poi_284,2024-01-13 09:44:04,1705119244.0,Entertainment,40,206
41,poi_92,2024-01-14 11:02:16,1705210336.0,Entertainment,40,492
41,poi_11,2024-01-16 14:33:36,1705395816.0,Home,40,13
41,poi_434,2024-01-25 13:39:46,1706170186.0,Healthcare,40,373
41,poi_402,2024-01-29 09:44:04,1706501644.0,Entertainment,40,338
42,poi_168,2024-01-01 12:33:52,1704092632.0,Restaurant,41,77
42,poi_376,2024-01-10 05:21:23,1704844283.0,Shopping,41,308
42,poi_433,2024-01-16 00:16:49,1705344409.0,Office,41,372
42,poi_263,2024-01-17 14:08:51,1705480731.0,Sports,41,183
42,poi_241,2024-01-18 11:08:25,1705556305.0,Other,41,159
42,poi_467,2024-01-18 19:39:23,1705586963.0,Office,41,409
42,poi_360,2024-01-18 21:34:26,1705593866.0,Entertainment,41,291
